09:34:40.927564 config: drop-rate=0.00, max-delay=0s, seed=1586093680925577200
19:29:36.642142 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60126, sz=720 is delivered
19:33:58.425282 [queue=0] packet #1, 127.0.0.1:53745 -> 127.0.0.1:8007, sz=13 is delivered
19:33:58.510055 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:53745, sz=719 is delivered
19:35:27.337338 [queue=0] packet #1, 127.0.0.1:55394 -> 127.0.0.1:8007, sz=13 is delivered
19:35:27.408147 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:55394, sz=719 is delivered
19:37:01.058682 [queue=0] packet #1, 127.0.0.1:57758 -> 127.0.0.1:8007, sz=13 is delivered
19:37:01.126499 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57758, sz=719 is delivered
19:37:24.919048 [queue=0] packet #1, 127.0.0.1:57765 -> 127.0.0.1:8007, sz=28 is delivered
19:37:24.964926 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57765, sz=719 is delivered
19:39:59.737424 [queue=0] packet #1, 127.0.0.1:57647 -> 127.0.0.1:8007, sz=28 is delivered
19:39:59.858099 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57647, sz=218 is delivered
19:40:47.458144 [queue=0] packet #1, 127.0.0.1:56499 -> 127.0.0.1:8007, sz=13 is delivered
19:40:47.531947 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56499, sz=719 is delivered
19:44:25.412865 [queue=0] packet #1, 127.0.0.1:59014 -> 127.0.0.1:8007, sz=13 is delivered
19:44:25.482679 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59014, sz=719 is delivered
19:44:45.352546 [queue=0] packet #1, 127.0.0.1:51417 -> 127.0.0.1:8007, sz=28 is delivered
19:44:45.389449 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:51417, sz=218 is delivered
19:45:48.769874 [queue=0] packet #1, 127.0.0.1:59199 -> 127.0.0.1:8007, sz=36 is delivered
19:45:48.882576 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59199, sz=142 is delivered
19:46:34.628149 [queue=0] packet #1, 127.0.0.1:60240 -> 127.0.0.1:8007, sz=97 is delivered
19:46:34.642110 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60240, sz=158 is delivered
12:57:23.405446 config: drop-rate=0.00, max-delay=0s, seed=1586365043403460900
12:57:23.407442 router is listening at :3000
13:00:03.658096 config: drop-rate=0.20, max-delay=200µs, seed=1586365203656132800
13:00:03.662083 router is listening at :3000
13:04:24.257225 [queue=1] packet #1, 127.0.0.1:62309 -> 127.0.0.1:8007, sz=28 is delayed for 144µs
13:04:24.259221 [queue=0] packet #1, 127.0.0.1:62309 -> 127.0.0.1:8007, sz=28 is delivered
13:04:24.291133 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:62309, sz=218 is delayed for 92µs
13:04:24.294125 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:62309, sz=218 is delivered
13:08:56.624534 config: drop-rate=0.20, max-delay=200µs, seed=1586365736623541000
13:08:56.626532 router is listening at :3000
13:09:19.628989 [queue=1] packet #1, 127.0.0.1:64292 -> 127.0.0.1:8007, sz=38 is delayed for 72µs
13:09:19.632989 [queue=0] packet #1, 127.0.0.1:64292 -> 127.0.0.1:8007, sz=38 is delivered
13:09:19.663894 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64292, sz=144 is delayed for 140µs
13:09:19.668881 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64292, sz=144 is delivered
13:09:44.933642 [queue=1] packet #1, 127.0.0.1:51360 -> 127.0.0.1:8007, sz=38 is delayed for 94µs
13:09:44.937637 [queue=0] packet #1, 127.0.0.1:51360 -> 127.0.0.1:8007, sz=38 is delivered
13:09:44.951113 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:51360, sz=144 is delayed for 140µs
13:09:44.960088 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:51360, sz=144 is delivered
13:11:19.959150 [queue=0] packet #1, 127.0.0.1:51484 -> 127.0.0.1:8007, sz=38 is dropped
13:11:43.147878 [queue=0] packet #1, 127.0.0.1:63131 -> 127.0.0.1:8007, sz=38 is dropped
13:44:47.884423 config: drop-rate=0.00, max-delay=0s, seed=1586367887884423800
13:44:47.886417 router is listening at :3000
13:58:17.762726 config: drop-rate=0.20, max-delay=10ms, seed=1586368697762726000
13:58:17.763723 router is listening at :3000
19:57:27.032366 config: drop-rate=0.00, max-delay=0s, seed=1586476647031367100
19:57:27.034358 router is listening at :3000
19:59:39.719283 config: drop-rate=0.20, max-delay=200µs, seed=1586476779719283000
19:59:39.723240 router is listening at :3000
20:00:30.987733 [queue=0] packet #1, 127.0.0.1:59303 -> 127.0.0.1:8007, sz=13 is dropped
20:01:16.947712 config: drop-rate=0.00, max-delay=0s, seed=1586476876947712900
20:01:16.949710 router is listening at :3000
20:01:23.773341 [queue=0] packet #1, 127.0.0.1:56519 -> 127.0.0.1:8007, sz=13 is delivered
20:01:23.857118 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56519, sz=743 is delivered
20:04:24.039028 [queue=0] packet #1, 127.0.0.1:50474 -> 127.0.0.1:8007, sz=24 is delivered
20:06:36.439681 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:50474, sz=743 is delivered
20:06:36.447660 [queue=0] packet #1, 127.0.0.1:55533 -> 127.0.0.1:8007, sz=24 is delivered
20:06:36.487553 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:55533, sz=743 is delivered
20:06:57.502366 config: drop-rate=0.00, max-delay=0s, seed=1586477217502366600
20:06:57.504360 router is listening at :3000
20:07:10.885141 [queue=0] packet #1, 127.0.0.1:56890 -> 127.0.0.1:8007, sz=24 is delivered
20:07:11.033745 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56890, sz=743 is delivered
20:08:31.844061 [queue=0] packet #1, 127.0.0.1:63353 -> 127.0.0.1:8007, sz=28 is delivered
20:08:32.046878 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63353, sz=218 is delivered
23:52:55.361303 [queue=0] packet #1, 127.0.0.1:57849 -> 127.0.0.1:8007, sz=28 is delivered
23:53:08.119542 [queue=0] packet #1, 127.0.0.1:53215 -> 127.0.0.1:8007, sz=28 is delivered
23:53:08.241219 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:53215, sz=218 is delivered
23:54:17.986610 [queue=0] packet #1, 127.0.0.1:64207 -> 127.0.0.1:8007, sz=38 is delivered
23:54:18.014446 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64207, sz=144 is delivered
00:01:50.957916 [queue=0] packet #1, 127.0.0.1:54965 -> 127.0.0.1:8007, sz=38 is delivered
00:01:51.024738 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:54965, sz=144 is delivered
00:02:47.254374 [queue=0] packet #1, 127.0.0.1:64091 -> 127.0.0.1:8007, sz=38 is delivered
00:02:47.265762 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:64091, sz=144 is delivered
00:03:29.892911 [queue=0] packet #1, 127.0.0.1:57240 -> 127.0.0.1:8007, sz=38 is delivered
00:03:29.949856 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57240, sz=144 is delivered
00:05:27.484536 [queue=0] packet #1, 127.0.0.1:56203 -> 127.0.0.1:8007, sz=38 is delivered
00:05:27.614294 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56203, sz=144 is delivered
00:10:38.405670 [queue=0] packet #1, 127.0.0.1:57139 -> 127.0.0.1:8007, sz=38 is delivered
00:10:38.475475 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57139, sz=156 is delivered
00:12:16.858315 [queue=0] packet #1, 127.0.0.1:60447 -> 127.0.0.1:8007, sz=38 is delivered
00:12:16.893223 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60447, sz=134 is delivered
00:12:59.682230 [queue=0] packet #1, 127.0.0.1:50794 -> 127.0.0.1:8007, sz=38 is delivered
00:13:12.348311 [queue=0] packet #1, 127.0.0.1:58490 -> 127.0.0.1:8007, sz=38 is delivered
00:13:12.376774 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:58490, sz=134 is delivered
00:14:50.259529 [queue=0] packet #1, 127.0.0.1:55269 -> 127.0.0.1:8007, sz=38 is delivered
00:14:50.284092 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:55269, sz=156 is delivered
00:21:24.432480 [queue=0] packet #1, 127.0.0.1:61562 -> 127.0.0.1:8007, sz=38 is delivered
00:22:48.202026 [queue=0] packet #1, 127.0.0.1:49468 -> 127.0.0.1:8007, sz=38 is delivered
00:22:58.407656 [queue=0] packet #1, 127.0.0.1:60546 -> 127.0.0.1:8007, sz=38 is delivered
00:22:58.610314 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60546, sz=376 is delivered
00:23:56.615947 [queue=0] packet #1, 127.0.0.1:50546 -> 127.0.0.1:8007, sz=38 is delivered
00:23:56.751225 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:50546, sz=376 is delivered
00:30:23.706937 [queue=0] packet #1, 127.0.0.1:55009 -> 127.0.0.1:8007, sz=97 is delivered
00:30:23.757799 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:55009, sz=158 is delivered
00:31:29.525527 [queue=0] packet #1, 127.0.0.1:54370 -> 127.0.0.1:8007, sz=93 is delivered
00:31:29.630362 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:54370, sz=154 is delivered
00:36:11.523179 [queue=0] packet #1, 127.0.0.1:59621 -> 127.0.0.1:8007, sz=93 is delivered
00:36:11.537112 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59621, sz=146 is delivered
00:41:11.477073 [queue=0] packet #1, 127.0.0.1:56302 -> 127.0.0.1:8007, sz=93 is delivered
00:41:11.696320 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56302, sz=156 is delivered
00:41:45.253435 [queue=0] packet #1, 127.0.0.1:56908 -> 127.0.0.1:8007, sz=93 is delivered
00:41:45.281731 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56908, sz=154 is delivered
13:00:23.777528 [queue=0] packet #1, 127.0.0.1:53212 -> 127.0.0.1:8007, sz=93 is delivered
13:00:23.859313 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:53212, sz=154 is delivered
13:03:41.290297 [queue=0] packet #1, 127.0.0.1:57301 -> 127.0.0.1:8007, sz=1013 is delivered
13:03:41.296279 [queue=0] packet #2, 127.0.0.1:57301 -> 127.0.0.1:8007, sz=1013 is delivered
13:03:41.300268 [queue=0] packet #3, 127.0.0.1:57301 -> 127.0.0.1:8007, sz=1013 is delivered
13:03:41.306254 [queue=0] packet #4, 127.0.0.1:57301 -> 127.0.0.1:8007, sz=1013 is delivered
13:03:41.309263 [queue=0] packet #5, 127.0.0.1:57301 -> 127.0.0.1:8007, sz=338 is delivered
13:08:45.450351 [queue=0] packet #1, 127.0.0.1:49166 -> 127.0.0.1:8007, sz=1013 is delivered
13:08:45.471293 [queue=0] packet #2, 127.0.0.1:49166 -> 127.0.0.1:8007, sz=1013 is delivered
13:08:45.475298 [queue=0] packet #3, 127.0.0.1:49166 -> 127.0.0.1:8007, sz=1013 is delivered
13:08:45.478641 [queue=0] packet #4, 127.0.0.1:49166 -> 127.0.0.1:8007, sz=1013 is delivered
13:08:45.481607 [queue=0] packet #5, 127.0.0.1:49166 -> 127.0.0.1:8007, sz=338 is delivered
13:43:00.505814 [queue=0] packet #1, 127.0.0.1:53233 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:00.511799 [queue=0] packet #2, 127.0.0.1:53233 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:00.516901 [queue=0] packet #3, 127.0.0.1:53233 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:00.557205 [queue=0] packet #4, 127.0.0.1:53233 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:00.558206 [queue=0] packet #5, 127.0.0.1:53233 -> 127.0.0.1:8007, sz=338 is delivered
13:43:16.714631 [queue=0] packet #1, 127.0.0.1:61451 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:16.714631 [queue=0] packet #2, 127.0.0.1:61451 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:16.717720 [queue=0] packet #3, 127.0.0.1:61451 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:16.721978 [queue=0] packet #4, 127.0.0.1:61451 -> 127.0.0.1:8007, sz=1013 is delivered
13:43:16.722960 [queue=0] packet #5, 127.0.0.1:61451 -> 127.0.0.1:8007, sz=338 is delivered
15:08:12.159775 [queue=0] packet #1, 127.0.0.1:60603 -> 127.0.0.1:8007, sz=13 is delivered
15:08:12.258510 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60603, sz=874 is delivered
15:19:26.914410 [queue=0] packet #1, 127.0.0.1:58354 -> 127.0.0.1:8007, sz=13 is delivered
15:19:26.973254 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:58354, sz=874 is delivered
16:53:58.482017 [queue=0] packet #1, 127.0.0.1:56419 -> 127.0.0.1:8007, sz=13 is delivered
16:53:58.534677 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:56419, sz=874 is delivered
16:55:07.475301 [queue=0] packet #1, 127.0.0.1:62106 -> 127.0.0.1:8007, sz=39 is delivered
16:55:07.639352 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:62106, sz=521 is delivered
16:55:55.904491 [queue=0] packet #1, 127.0.0.1:63784 -> 127.0.0.1:8007, sz=97 is delivered
16:55:55.957357 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63784, sz=154 is delivered
17:04:38.001355 [queue=0] packet #1, 127.0.0.1:50016 -> 127.0.0.1:8007, sz=97 is delivered
17:04:38.075021 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:50016, sz=158 is delivered
17:05:04.201159 [queue=0] packet #1, 127.0.0.1:57203 -> 127.0.0.1:8007, sz=97 is delivered
17:05:04.342724 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:57203, sz=158 is delivered
17:05:59.311934 [queue=0] packet #1, 127.0.0.1:54808 -> 127.0.0.1:8007, sz=97 is delivered
17:05:59.406604 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:54808, sz=158 is delivered
17:10:41.825185 [queue=0] packet #1, 127.0.0.1:49691 -> 127.0.0.1:8007, sz=97 is delivered
17:11:00.169525 [queue=0] packet #1, 127.0.0.1:50924 -> 127.0.0.1:8007, sz=97 is delivered
17:11:00.305085 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:50924, sz=158 is delivered
17:11:52.466614 [queue=0] packet #1, 127.0.0.1:59137 -> 127.0.0.1:8007, sz=97 is delivered
17:11:52.554559 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59137, sz=158 is delivered
17:16:01.662636 [queue=0] packet #1, 127.0.0.1:63973 -> 127.0.0.1:8007, sz=97 is delivered
17:16:01.823794 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63973, sz=158 is delivered
17:16:15.625135 [queue=0] packet #1, 127.0.0.1:63977 -> 127.0.0.1:8007, sz=97 is delivered
17:16:15.665484 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63977, sz=158 is delivered
18:22:53.957970 [queue=0] packet #1, 127.0.0.1:55240 -> 127.0.0.1:8007, sz=97 is delivered
18:22:54.017810 [queue=0] packet #1, 127.0.0.1:55241 -> 127.0.0.1:55240, sz=158 is delivered
18:23:25.327337 [queue=0] packet #1, 127.0.0.1:52356 -> 127.0.0.1:8007, sz=13 is delivered
18:23:25.382153 [queue=0] packet #1, 127.0.0.1:52357 -> 127.0.0.1:52356, sz=917 is delivered
18:30:59.314795 [queue=0] packet #1, 127.0.0.1:51120 -> 127.0.0.1:8007, sz=13 is delivered
18:30:59.421510 [queue=0] packet #1, 127.0.0.1:51121 -> 127.0.0.1:51120, sz=917 is delivered
18:50:27.139244 [queue=0] packet #1, 127.0.0.1:58049 -> 127.0.0.1:8007, sz=1013 is delivered
18:50:27.144232 [queue=0] packet #2, 127.0.0.1:58049 -> 127.0.0.1:8007, sz=1013 is delivered
18:50:27.149219 [queue=0] packet #3, 127.0.0.1:58049 -> 127.0.0.1:8007, sz=1013 is delivered
18:50:27.153208 [queue=0] packet #4, 127.0.0.1:58049 -> 127.0.0.1:8007, sz=1013 is delivered
18:50:27.166175 [queue=0] packet #5, 127.0.0.1:58049 -> 127.0.0.1:8007, sz=338 is delivered
18:50:27.598070 [queue=0] packet #1, 127.0.0.1:58050 -> 127.0.0.1:58049, sz=95 is delivered
18:54:38.943848 [queue=0] packet #1, 127.0.0.1:58510 -> 127.0.0.1:8007, sz=1013 is delivered
18:54:38.946841 [queue=0] packet #2, 127.0.0.1:58510 -> 127.0.0.1:8007, sz=1013 is delivered
18:54:38.978757 [queue=0] packet #3, 127.0.0.1:58510 -> 127.0.0.1:8007, sz=1013 is delivered
18:54:38.997706 [queue=0] packet #4, 127.0.0.1:58510 -> 127.0.0.1:8007, sz=1013 is delivered
18:54:39.007682 [queue=0] packet #5, 127.0.0.1:58510 -> 127.0.0.1:8007, sz=338 is delivered
18:54:39.088005 [queue=0] packet #1, 127.0.0.1:58511 -> 127.0.0.1:58510, sz=95 is delivered
18:58:23.708701 [queue=0] packet #1, 127.0.0.1:65035 -> 127.0.0.1:8007, sz=1013 is delivered
18:58:23.708701 [queue=0] packet #2, 127.0.0.1:65035 -> 127.0.0.1:8007, sz=1013 is delivered
18:58:23.710696 [queue=0] packet #3, 127.0.0.1:65035 -> 127.0.0.1:8007, sz=1013 is delivered
18:58:23.716683 [queue=0] packet #4, 127.0.0.1:65035 -> 127.0.0.1:8007, sz=1013 is delivered
18:58:23.717677 [queue=0] packet #5, 127.0.0.1:65035 -> 127.0.0.1:8007, sz=340 is delivered
18:58:23.829381 [queue=0] packet #1, 127.0.0.1:65036 -> 127.0.0.1:65035, sz=95 is delivered
19:03:13.781544 [queue=0] packet #1, 127.0.0.1:62133 -> 127.0.0.1:8007, sz=1013 is delivered
19:03:13.786533 [queue=0] packet #2, 127.0.0.1:62133 -> 127.0.0.1:8007, sz=1013 is delivered
19:03:13.787533 [queue=0] packet #3, 127.0.0.1:62133 -> 127.0.0.1:8007, sz=1013 is delivered
19:03:13.798500 [queue=0] packet #4, 127.0.0.1:62133 -> 127.0.0.1:8007, sz=1013 is delivered
19:03:13.811467 [queue=0] packet #5, 127.0.0.1:62133 -> 127.0.0.1:8007, sz=340 is delivered
19:03:13.905215 [queue=0] packet #1, 127.0.0.1:62134 -> 127.0.0.1:62133, sz=95 is delivered
19:06:51.597928 [queue=0] packet #1, 127.0.0.1:62578 -> 127.0.0.1:8007, sz=1013 is delivered
19:06:51.615879 [queue=0] packet #2, 127.0.0.1:62578 -> 127.0.0.1:8007, sz=1013 is delivered
19:06:51.650787 [queue=0] packet #3, 127.0.0.1:62578 -> 127.0.0.1:8007, sz=1013 is delivered
19:06:51.669736 [queue=0] packet #4, 127.0.0.1:62578 -> 127.0.0.1:8007, sz=1013 is delivered
19:06:51.670733 [queue=0] packet #5, 127.0.0.1:62578 -> 127.0.0.1:8007, sz=340 is delivered
19:06:51.823327 [queue=0] packet #1, 127.0.0.1:62579 -> 127.0.0.1:62578, sz=95 is delivered
19:13:44.283363 [queue=0] packet #1, 127.0.0.1:65517 -> 127.0.0.1:8007, sz=1013 is delivered
19:13:44.338216 [queue=0] packet #2, 127.0.0.1:65517 -> 127.0.0.1:8007, sz=1013 is delivered
19:13:44.340211 [queue=0] packet #3, 127.0.0.1:65517 -> 127.0.0.1:8007, sz=1013 is delivered
19:13:44.340211 [queue=0] packet #4, 127.0.0.1:65517 -> 127.0.0.1:8007, sz=1013 is delivered
19:13:44.345197 [queue=0] packet #5, 127.0.0.1:65517 -> 127.0.0.1:8007, sz=340 is delivered
19:15:28.098491 [queue=0] packet #1, 127.0.0.1:51666 -> 127.0.0.1:8007, sz=1013 is delivered
19:15:28.101485 [queue=0] packet #2, 127.0.0.1:51666 -> 127.0.0.1:8007, sz=1013 is delivered
19:15:28.102481 [queue=0] packet #3, 127.0.0.1:51666 -> 127.0.0.1:8007, sz=1013 is delivered
19:15:28.112455 [queue=0] packet #4, 127.0.0.1:51666 -> 127.0.0.1:8007, sz=1013 is delivered
19:15:28.113452 [queue=0] packet #5, 127.0.0.1:51666 -> 127.0.0.1:8007, sz=340 is delivered
19:16:58.690738 [queue=0] packet #1, 127.0.0.1:64000 -> 127.0.0.1:8007, sz=1013 is delivered
19:16:58.726642 [queue=0] packet #2, 127.0.0.1:64000 -> 127.0.0.1:8007, sz=1013 is delivered
19:16:58.743596 [queue=0] packet #3, 127.0.0.1:64000 -> 127.0.0.1:8007, sz=1013 is delivered
19:16:58.773516 [queue=0] packet #4, 127.0.0.1:64000 -> 127.0.0.1:8007, sz=1013 is delivered
19:16:58.779500 [queue=0] packet #5, 127.0.0.1:64000 -> 127.0.0.1:8007, sz=340 is delivered
19:16:59.328034 [queue=0] packet #1, 127.0.0.1:64001 -> 127.0.0.1:64000, sz=1013 is delivered
19:16:59.336011 [queue=0] packet #2, 127.0.0.1:64001 -> 127.0.0.1:64000, sz=71 is delivered
19:19:55.649842 [queue=0] packet #1, 127.0.0.1:62822 -> 127.0.0.1:8007, sz=1013 is delivered
19:19:55.691729 [queue=0] packet #2, 127.0.0.1:62822 -> 127.0.0.1:8007, sz=1013 is delivered
19:19:55.712674 [queue=0] packet #3, 127.0.0.1:62822 -> 127.0.0.1:8007, sz=1013 is delivered
19:19:55.718660 [queue=0] packet #4, 127.0.0.1:62822 -> 127.0.0.1:8007, sz=1013 is delivered
19:19:55.731623 [queue=0] packet #5, 127.0.0.1:62822 -> 127.0.0.1:8007, sz=340 is delivered
19:19:56.237274 [queue=0] packet #1, 127.0.0.1:62823 -> 127.0.0.1:62822, sz=1013 is delivered
19:19:56.237274 [queue=0] packet #2, 127.0.0.1:62823 -> 127.0.0.1:62822, sz=71 is delivered
19:21:35.447512 [queue=0] packet #1, 127.0.0.1:58235 -> 127.0.0.1:8007, sz=1013 is delivered
19:21:35.449508 [queue=0] packet #2, 127.0.0.1:58235 -> 127.0.0.1:8007, sz=1013 is delivered
19:21:35.451503 [queue=0] packet #3, 127.0.0.1:58235 -> 127.0.0.1:8007, sz=1013 is delivered
19:21:35.464468 [queue=0] packet #4, 127.0.0.1:58235 -> 127.0.0.1:8007, sz=1013 is delivered
19:21:35.465465 [queue=0] packet #5, 127.0.0.1:58235 -> 127.0.0.1:8007, sz=340 is delivered
19:21:35.585145 [queue=0] packet #1, 127.0.0.1:58236 -> 127.0.0.1:58235, sz=1013 is delivered
19:21:35.586142 [queue=0] packet #2, 127.0.0.1:58236 -> 127.0.0.1:58235, sz=70 is delivered
20:54:49.486323 [queue=0] packet #1, 127.0.0.1:63549 -> 127.0.0.1:8007, sz=28 is delivered
20:54:49.658860 [queue=0] packet #1, 127.0.0.1:63550 -> 127.0.0.1:63549, sz=231 is delivered
20:55:02.625108 [queue=0] packet #1, 127.0.0.1:49624 -> 127.0.0.1:8007, sz=48 is delivered
20:55:02.702696 [queue=0] packet #1, 127.0.0.1:49625 -> 127.0.0.1:49624, sz=917 is delivered
20:55:35.590759 [queue=0] packet #1, 127.0.0.1:53387 -> 127.0.0.1:8007, sz=39 is delivered
21:07:08.709772 [queue=0] packet #1, 127.0.0.1:54524 -> 127.0.0.1:8007, sz=93 is delivered
21:07:08.785142 [queue=0] packet #1, 127.0.0.1:54525 -> 127.0.0.1:54524, sz=171 is delivered
21:08:14.113371 [queue=0] packet #1, 127.0.0.1:56153 -> 127.0.0.1:8007, sz=65 is delivered
21:08:14.191163 [queue=0] packet #1, 127.0.0.1:56154 -> 127.0.0.1:56153, sz=140 is delivered
21:16:04.845272 [queue=0] packet #1, 127.0.0.1:50842 -> 127.0.0.1:8007, sz=93 is delivered
21:16:04.986421 [queue=0] packet #1, 127.0.0.1:50843 -> 127.0.0.1:50842, sz=171 is delivered
21:17:43.683968 [queue=0] packet #1, 127.0.0.1:60097 -> 127.0.0.1:8007, sz=93 is delivered
21:17:44.059318 [queue=0] packet #1, 127.0.0.1:60098 -> 127.0.0.1:60097, sz=171 is delivered
21:19:05.486525 [queue=0] packet #1, 127.0.0.1:60838 -> 127.0.0.1:8007, sz=93 is delivered
21:19:05.793531 [queue=0] packet #1, 127.0.0.1:60839 -> 127.0.0.1:60838, sz=171 is delivered
21:21:54.120828 [queue=0] packet #1, 127.0.0.1:62312 -> 127.0.0.1:8007, sz=93 is delivered
21:21:54.290901 [queue=0] packet #1, 127.0.0.1:62313 -> 127.0.0.1:62312, sz=171 is delivered
21:30:46.806128 [queue=0] packet #1, 127.0.0.1:57821 -> 127.0.0.1:8007, sz=93 is delivered
21:30:47.018807 [queue=0] packet #1, 127.0.0.1:57822 -> 127.0.0.1:57821, sz=171 is delivered
21:39:47.714782 [queue=0] packet #1, 127.0.0.1:53639 -> 127.0.0.1:8007, sz=93 is delivered
21:39:47.899869 [queue=0] packet #1, 127.0.0.1:53640 -> 127.0.0.1:53639, sz=15 is delivered
21:40:56.180022 [queue=0] packet #1, 127.0.0.1:65414 -> 127.0.0.1:8007, sz=93 is delivered
21:40:56.470831 [queue=0] packet #1, 127.0.0.1:65415 -> 127.0.0.1:65414, sz=171 is delivered
21:43:11.413035 [queue=0] packet #1, 127.0.0.1:60139 -> 127.0.0.1:8007, sz=93 is delivered
21:43:22.465112 [queue=0] packet #1, 127.0.0.1:60143 -> 127.0.0.1:8007, sz=93 is delivered
21:43:22.553053 [queue=0] packet #1, 127.0.0.1:60144 -> 127.0.0.1:60143, sz=171 is delivered
21:44:52.555145 [queue=0] packet #1, 127.0.0.1:62465 -> 127.0.0.1:8007, sz=93 is delivered
21:44:52.684316 [queue=0] packet #1, 127.0.0.1:62466 -> 127.0.0.1:62465, sz=161 is delivered
21:50:59.068507 [queue=0] packet #1, 127.0.0.1:59560 -> 127.0.0.1:8007, sz=93 is delivered
21:50:59.252417 [queue=0] packet #1, 127.0.0.1:59561 -> 127.0.0.1:59560, sz=161 is delivered
21:52:15.952604 [queue=0] packet #1, 127.0.0.1:53195 -> 127.0.0.1:8007, sz=93 is delivered
21:52:16.042128 [queue=0] packet #1, 127.0.0.1:53196 -> 127.0.0.1:53195, sz=154 is delivered
21:52:42.448493 [queue=0] packet #1, 127.0.0.1:56713 -> 127.0.0.1:8007, sz=1013 is delivered
21:52:42.450485 [queue=0] packet #2, 127.0.0.1:56713 -> 127.0.0.1:8007, sz=1013 is delivered
21:52:42.450485 [queue=0] packet #3, 127.0.0.1:56713 -> 127.0.0.1:8007, sz=1013 is delivered
21:52:42.450485 [queue=0] packet #4, 127.0.0.1:56713 -> 127.0.0.1:8007, sz=1013 is delivered
21:52:42.451595 [queue=0] packet #5, 127.0.0.1:56713 -> 127.0.0.1:8007, sz=340 is delivered
21:55:57.812395 [queue=0] packet #1, 127.0.0.1:51615 -> 127.0.0.1:8007, sz=1013 is delivered
21:55:57.832223 [queue=0] packet #2, 127.0.0.1:51615 -> 127.0.0.1:8007, sz=1013 is delivered
21:55:57.877204 [queue=0] packet #3, 127.0.0.1:51615 -> 127.0.0.1:8007, sz=1013 is delivered
